event_id,threshold_abs_z,entry_time,side,entry_z,entry_abs_z,settled,settle_time,exit_time,exit_reason,bars_to_settle,bars_to_exit,approx_trading_days_to_exit,entry_nifty_close,entry_sensex_close,exit_nifty_close,exit_sensex_close,max_loss_abs_rupees,max_loss_rupees,max_loss_time,max_profit_rupees,max_profit_time,max_abs_z_during_wait,max_abs_z_time,directional_worst_z_during_wait,directional_worst_z_time,gross_exit_pnl_rupees,cost_rupees,net_exit_pnl_rupees,nifty_points_at_exit,sensex_points_at_exit,nifty_qty,sensex_qty,entry_date,entry_trading_date,exit_z,exit_abs_z,calendar_minutes_to_exit
131,5.0,2025-04-07 09:17:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.2560262599596435,6.2560262599596435,True,2025-04-07 11:55:00,2025-04-07 11:55:00,SETTLED,158,158,0.42133333333333334,21971.2,72465.51,21979.7,72512.76,4588.7499999987085,-4588.7499999987085,2025-04-07 11:07:00,8002.000000001226,2025-04-07 10:16:00,7.284687138720777,2025-04-07 09:19:00,-7.284687138720777,2025-04-07 09:19:00,1962.5,0.0,1962.5,8.5,47.25,325,100,2025-04-07,2025-04-07,-0.36558364086182255,0.36558364086182255,158.0
132,5.0,2025-04-15 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.159057867576136,6.159057867576136,True,2025-04-15 12:02:00,2025-04-15 12:02:00,SETTLED,167,167,0.44533333333333336,23257.05,76589.58,23314.5,76747.8,2094.000000000233,-2094.000000000233,2025-04-15 09:21:00,5448.500000000058,2025-04-15 10:06:00,6.159057867576136,2025-04-15 09:15:00,6.159057867576136,2025-04-15 09:15:00,2849.25000000012,0.0,2849.25000000012,57.45000000000073,158.22000000000116,325,100,2025-04-15,2025-04-15,0.4899894223846088,0.4899894223846088,167.0
133,5.0,2025-04-23 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.937634893484742,6.937634893484742,True,2025-04-23 10:50:00,2025-04-23 10:50:00,SETTLED,95,95,0.25333333333333335,24291.8,80032.67,24163.2,79612.62,4122.499999999942,-4122.499999999942,2025-04-23 10:49:00,2840.9999999998945,2025-04-23 09:23:00,7.271374622978219,2025-04-23 09:16:00,7.271374622978219,2025-04-23 09:16:00,210.00000000076398,0.0,210.00000000076398,-128.59999999999854,-420.0500000000029,325,100,2025-04-23,2025-04-23,0.34313792532904186,0.34313792532904186,95.0
134,5.0,2025-04-24 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.7654548247194075,6.7654548247194075,True,2025-04-24 09:28:00,2025-04-24 09:28:00,SETTLED,13,13,0.034666666666666665,24279.15,79889.25,24256.1,79900.43,0.0,0.0,2025-04-24 09:15:00,14244.000000000415,2025-04-24 09:23:00,6.7654548247194075,2025-04-24 09:15:00,-6.7654548247194075,2025-04-24 09:15:00,8609.250000000247,0.0,8609.250000000247,-23.05000000000291,11.179999999993015,325,100,2025-04-24,2025-04-24,-0.1209998447739138,0.1209998447739138,13.0
135,5.0,2025-04-28 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.276207371356757,5.276207371356757,True,2025-04-28 11:25:00,2025-04-28 11:25:00,SETTLED,130,130,0.3466666666666667,24112.9,79556.83,24231.65,79888.99,3729.750000000058,-3729.750000000058,2025-04-28 09:25:00,5584.750000000349,2025-04-28 10:52:00,5.276207371356757,2025-04-28 09:15:00,5.276207371356757,2025-04-28 09:15:00,5377.749999999651,0.0,5377.749999999651,118.75,332.1600000000035,325,100,2025-04-28,2025-04-28,0.36167001207603156,0.36167001207603156,130.0
136,5.0,2025-05-05 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.099747621556459,5.099747621556459,True,2025-05-05 09:23:00,2025-05-05 09:23:00,SETTLED,8,8,0.021333333333333333,24450.65,80876.92,24428.35,80756.44,1228.7500000015825,-1228.7500000015825,2025-05-05 09:16:00,4800.499999998647,2025-05-05 09:23:00,5.438710777040376,2025-05-05 09:16:00,5.438710777040376,2025-05-05 09:16:00,4800.499999998647,0.0,4800.499999998647,-22.30000000000291,-120.47999999999593,325,100,2025-05-05,2025-05-05,0.27969826030524664,0.27969826030524664,8.0
137,5.0,2025-05-12 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.139050180657717,6.139050180657717,True,2025-05-12 11:54:00,2025-05-12 11:54:00,SETTLED,159,159,0.424,24514.05,81124.66,24725.25,81749.25,623.2499999996435,-623.2499999996435,2025-05-12 09:43:00,7475.000000000182,2025-05-12 10:33:00,6.139050180657717,2025-05-12 09:15:00,6.139050180657717,2025-05-12 09:15:00,6181.000000000582,0.0,6181.000000000582,211.20000000000073,624.5899999999965,325,100,2025-05-12,2025-05-12,0.49382109977381766,0.49382109977381766,159.0
138,5.0,2025-05-13 09:32:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.00704561567899,5.00704561567899,True,2025-05-13 10:51:00,2025-05-13 10:51:00,SETTLED,79,79,0.21066666666666667,24686.95,81531.07,24736.55,81741.81,5209.250000000702,-5209.250000000702,2025-05-13 09:53:00,4953.999999999542,2025-05-13 10:51:00,5.093631023162186,2025-05-13 09:33:00,-5.093631023162186,2025-05-13 09:33:00,4953.999999999542,0.0,4953.999999999542,49.599999999998545,210.7399999999907,325,100,2025-05-13,2025-05-13,-0.3694238988354597,0.3694238988354597,79.0
139,5.0,2025-05-19 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.388515920085821,6.388515920085821,True,2025-05-19 11:10:00,2025-05-19 11:10:00,SETTLED,115,115,0.30666666666666664,24977.95,82141.98,25038.2,82351.88,3225.749999998243,-3225.749999998243,2025-05-19 10:08:00,2869.250000001284,2025-05-19 09:19:00,6.388515920085821,2025-05-19 09:15:00,-6.388515920085821,2025-05-19 09:15:00,1408.7500000008731,0.0,1408.7500000008731,60.25,209.90000000000873,325,100,2025-05-19,2025-05-19,-0.4524334632003603,0.4524334632003603,115.0
140,5.0,2025-05-26 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.007954635900411,5.007954635900411,True,2025-05-26 10:27:00,2025-05-26 10:27:00,SETTLED,71,71,0.18933333333333333,25009.9,82237.12,24955.3,82067.61,5633.000000000993,-5633.000000000993,2025-05-26 10:26:00,368.74999999918145,2025-05-26 09:39:00,6.210666147136846,2025-05-26 09:17:00,6.210666147136846,2025-05-26 09:17:00,-794.0000000012333,0.0,-794.0000000012333,-54.60000000000218,-169.50999999999476,325,100,2025-05-26,2025-05-26,0.4673248970508645,0.4673248970508645,71.0
141,5.0,2025-05-27 09:21:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.921406613345968,6.921406613345968,True,2025-05-27 11:04:00,2025-05-27 11:04:00,SETTLED,103,103,0.27466666666666667,24782.1,81357.0,24872.8,81762.91,0.0,0.0,2025-05-27 09:21:00,11113.500000000113,2025-05-27 11:04:00,6.921406613345968,2025-05-27 09:21:00,-6.921406613345968,2025-05-27 09:21:00,11113.500000000113,0.0,11113.500000000113,90.70000000000073,405.9100000000035,325,100,2025-05-27,2025-05-27,0.35963926205503394,0.35963926205503394,103.0
142,5.0,2025-05-29 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.732123757379272,6.732123757379272,True,2025-05-29 09:30:00,2025-05-29 09:30:00,SETTLED,14,14,0.037333333333333336,24878.05,81788.73,24825.05,81547.92,0.0,0.0,2025-05-29 09:16:00,6855.999999999767,2025-05-29 09:30:00,6.732123757379272,2025-05-29 09:16:00,6.732123757379272,2025-05-29 09:16:00,6855.999999999767,0.0,6855.999999999767,-53.0,-240.80999999999767,325,100,2025-05-29,2025-05-29,-0.1509503376931625,0.1509503376931625,14.0
143,5.0,2025-06-13 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.345445526772735,6.345445526772735,True,2025-06-13 10:56:00,2025-06-13 10:56:00,SETTLED,101,101,0.2693333333333333,24539.9,80582.51,24679.35,81021.24,6916.499999998541,-6916.499999998541,2025-06-13 10:02:00,0.0,2025-06-13 09:15:00,6.96331043899551,2025-06-13 09:16:00,-6.96331043899551,2025-06-13 09:16:00,-1448.2499999980064,0.0,-1448.2499999980064,139.4499999999971,438.7300000000105,325,100,2025-06-13,2025-06-13,-0.4042034420534633,0.4042034420534633,101.0
144,5.0,2025-06-24 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.043096061652138,6.043096061652138,True,2025-06-24 09:53:00,2025-06-24 09:53:00,SETTLED,38,38,0.10133333333333333,25216.5,82718.39,25142.1,82427.71,2253.000000000702,-2253.000000000702,2025-06-24 09:22:00,4887.999999998829,2025-06-24 09:53:00,6.131989989186963,2025-06-24 09:16:00,6.131989989186963,2025-06-24 09:16:00,4887.999999998829,0.0,4887.999999998829,-74.40000000000146,-290.679999999993,325,100,2025-06-24,2025-06-24,0.3501608745447325,0.3501608745447325,38.0
145,5.0,2025-06-26 09:34:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.058352482501612,5.058352482501612,True,2025-06-26 10:21:00,2025-06-26 10:21:00,SETTLED,47,47,0.12533333333333332,25370.75,83179.1,25373.95,83150.86,0.0,0.0,2025-06-26 09:34:00,4244.250000000466,2025-06-26 09:52:00,5.058352482501612,2025-06-26 09:34:00,5.058352482501612,2025-06-26 09:34:00,3864.0000000007603,0.0,3864.0000000007603,3.2000000000007276,-28.24000000000524,325,100,2025-06-26,2025-06-26,0.3592136637327134,0.3592136637327134,47.0
146,5.0,2025-07-21 09:17:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.053514389137233,5.053514389137233,True,2025-07-21 09:27:00,2025-07-21 09:27:00,SETTLED,10,10,0.02666666666666667,24967.85,81801.84,24905.85,81571.5,662.7499999992324,-662.7499999992324,2025-07-21 09:18:00,2883.9999999996508,2025-07-21 09:27:00,5.223831061916518,2025-07-21 09:18:00,5.223831061916518,2025-07-21 09:18:00,2883.9999999996508,0.0,2883.9999999996508,-62.0,-230.3399999999965,325,100,2025-07-21,2025-07-21,0.2539639347125181,0.2539639347125181,10.0
147,5.0,2025-07-31 09:25:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.052763208888667,5.052763208888667,True,2025-07-31 10:50:00,2025-07-31 10:50:00,SETTLED,85,85,0.22666666666666666,24699.6,80937.69,24723.5,81059.4,911.0000000000582,-911.0000000000582,2025-07-31 09:26:00,5225.0,2025-07-31 10:13:00,5.071892584773991,2025-07-31 09:26:00,-5.071892584773991,2025-07-31 09:26:00,4403.499999998712,0.0,4403.499999998712,23.900000000001455,121.70999999999185,325,100,2025-07-31,2025-07-31,-0.2838120778094402,0.2838120778094402,85.0
148,5.0,2025-08-05 09:17:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.434959869333648,5.434959869333648,True,2025-08-05 10:27:00,2025-08-05 10:27:00,SETTLED,70,70,0.18666666666666668,24706.3,80923.2,24626.25,80712.03,1726.2500000005275,-1726.2500000005275,2025-08-05 09:21:00,4899.249999999938,2025-08-05 10:27:00,5.870054665402938,2025-08-05 09:21:00,-5.870054665402938,2025-08-05 09:21:00,4899.249999999938,0.0,4899.249999999938,-80.04999999999927,-211.16999999999825,325,100,2025-08-05,2025-08-05,-0.37089792486144113,0.37089792486144113,70.0
149,5.0,2025-08-11 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.198824758720135,5.198824758720135,True,2025-08-11 09:40:00,2025-08-11 09:40:00,SETTLED,25,25,0.06666666666666667,24360.65,79818.52,24376.9,79908.63,2694.5000000005166,-2694.5000000005166,2025-08-11 09:17:00,3729.750000000058,2025-08-11 09:40:00,6.25580286170692,2025-08-11 09:17:00,-6.25580286170692,2025-08-11 09:17:00,3729.750000000058,0.0,3729.750000000058,16.25,90.11000000000058,325,100,2025-08-11,2025-08-11,-0.4907389131741952,0.4907389131741952,25.0
150,5.0,2025-08-21 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.494482216704478,5.494482216704478,True,2025-08-21 11:27:00,2025-08-21 11:27:00,SETTLED,132,132,0.352,25095.4,82051.04,25124.9,82139.53,2921.7500000015207,-2921.7500000015207,2025-08-21 10:40:00,2919.999999999709,2025-08-21 09:19:00,5.494482216704478,2025-08-21 09:15:00,5.494482216704478,2025-08-21 09:15:00,738.4999999994761,0.0,738.4999999994761,29.5,88.49000000000524,325,100,2025-08-21,2025-08-21,0.48742932835884867,0.48742932835884867,132.0
151,5.0,2025-08-28 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.329156169113444,6.329156169113444,True,2025-08-28 11:00:00,2025-08-28 11:00:00,SETTLED,105,105,0.28,24615.5,80416.2,24651.3,80566.95,938.2499999992433,-938.2499999992433,2025-08-28 09:16:00,4942.999999999938,2025-08-28 09:44:00,6.604808599793865,2025-08-28 09:16:00,-6.604808599793865,2025-08-28 09:16:00,3440.0000000002365,0.0,3440.0000000002365,35.79999999999927,150.75,325,100,2025-08-28,2025-08-28,-0.4346662436580394,0.4346662436580394,105.0
152,5.0,2025-09-15 09:18:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.252829766686516,5.252829766686516,True,2025-09-15 10:38:00,2025-09-15 10:38:00,SETTLED,80,80,0.21333333333333335,25094.4,81895.27,25092.8,81867.86,994.999999999709,-994.999999999709,2025-09-15 09:53:00,3214.499999999407,2025-09-15 09:20:00,5.252829766686516,2025-09-15 09:18:00,5.252829766686516,2025-09-15 09:18:00,2220.99999999964,0.0,2220.99999999964,-1.6000000000021828,-27.410000000003492,325,100,2025-09-15,2025-09-15,0.48448581731042256,0.48448581731042256,80.0
153,5.0,2025-09-18 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.997163099841074,6.997163099841074,True,2025-09-18 10:19:00,2025-09-18 10:19:00,SETTLED,64,64,0.17066666666666666,25418.75,83044.96,25408.1,82967.14,1787.7500000004147,-1787.7500000004147,2025-09-18 09:26:00,4320.750000000226,2025-09-18 10:19:00,6.997163099841074,2025-09-18 09:15:00,6.997163099841074,2025-09-18 09:15:00,4320.750000000226,0.0,4320.750000000226,-10.650000000001455,-77.82000000000698,325,100,2025-09-18,2025-09-18,0.4891457415213933,0.4891457415213933,64.0
154,5.0,2025-09-22 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.828285591699736,6.828285591699736,True,2025-09-22 11:53:00,2025-09-22 11:53:00,SETTLED,158,158,0.42133333333333334,25242.45,82287.93,25291.95,82458.48,2391.249999999127,-2391.249999999127,2025-09-22 10:38:00,2736.7500000015752,2025-09-22 09:17:00,6.828285591699736,2025-09-22 09:15:00,-6.828285591699736,2025-09-22 09:15:00,967.500000000291,0.0,967.500000000291,49.5,170.5500000000029,325,100,2025-09-22,2025-09-22,-0.35679616068944064,0.35679616068944064,158.0
155,5.0,2025-10-13 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.4394574014793555,5.4394574014793555,True,2025-10-13 10:23:00,2025-10-13 10:23:00,SETTLED,68,68,0.18133333333333335,25213.5,82218.92,25180.85,82170.42,562.000000000171,-562.000000000171,2025-10-13 09:18:00,5761.250000000473,2025-10-13 10:23:00,5.4394574014793555,2025-10-13 09:15:00,-5.4394574014793555,2025-10-13 09:15:00,5761.250000000473,0.0,5761.250000000473,-32.650000000001455,-48.5,325,100,2025-10-13,2025-10-13,-0.4478154005072064,0.4478154005072064,68.0
156,5.0,2025-10-16 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.282753056134226,5.282753056134226,True,2025-10-16 11:14:00,2025-10-16 11:14:00,SETTLED,118,118,0.31466666666666665,25408.9,82930.43,25462.25,83061.77,958.5000000008222,-958.5000000008222,2025-10-16 09:18:00,5345.999999998821,2025-10-16 09:56:00,5.327578092919818,2025-10-16 09:17:00,5.327578092919818,2025-10-16 09:17:00,4204.749999998421,0.0,4204.749999998421,53.349999999998545,131.34000000001106,325,100,2025-10-16,2025-10-16,0.499529046781588,0.499529046781588,118.0
157,5.0,2025-10-20 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.833894751667695,5.833894751667695,True,2025-10-20 11:08:00,2025-10-20 11:08:00,SETTLED,113,113,0.30133333333333334,25905.1,84623.07,25874.3,84485.47,1677.7499999978318,-1677.7499999978318,2025-10-20 09:24:00,3996.5000000014697,2025-10-20 09:41:00,5.833894751667695,2025-10-20 09:15:00,5.833894751667695,2025-10-20 09:15:00,3750.0000000008185,0.0,3750.0000000008185,-30.799999999999272,-137.60000000000582,325,100,2025-10-20,2025-10-20,0.4447484875316672,0.4447484875316672,113.0
158,5.0,2025-10-23 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.409227211961664,5.409227211961664,True,2025-10-23 11:11:00,2025-10-23 11:11:00,SETTLED,115,115,0.30666666666666664,26037.95,85036.37,26047.8,85050.0,4250.2500000008695,-4250.2500000008695,2025-10-23 10:14:00,2491.4999999993597,2025-10-23 09:53:00,5.453518986739349,2025-10-23 09:21:00,5.453518986739349,2025-10-23 09:21:00,1838.2499999990614,0.0,1838.2499999990614,9.849999999998545,13.630000000004657,325,100,2025-10-23,2025-10-23,0.4631935367190152,0.4631935367190152,115.0
159,5.0,2025-11-03 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.438173359717227,5.438173359717227,True,2025-11-03 10:40:00,2025-11-03 10:40:00,SETTLED,85,85,0.22666666666666666,25710.8,83842.93,25759.7,84010.73,3276.249999999709,-3276.249999999709,2025-11-03 09:33:00,887.4999999998181,2025-11-03 10:40:00,6.659083890024472,2025-11-03 09:16:00,-6.659083890024472,2025-11-03 09:16:00,887.4999999998181,0.0,887.4999999998181,48.900000000001455,167.8000000000029,325,100,2025-11-03,2025-11-03,-0.2588045968444158,0.2588045968444158,85.0
160,5.0,2025-11-06 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,7.398601542528622,7.398601542528622,True,2025-11-06 11:16:00,2025-11-06 11:16:00,SETTLED,121,121,0.32266666666666666,25648.4,83733.23,25559.8,83450.96,6292.250000001877,-6292.250000001877,2025-11-06 10:35:00,3014.2500000001746,2025-11-06 09:49:00,8.776558325699122,2025-11-06 09:16:00,8.776558325699122,2025-11-06 09:16:00,-568.0000000017571,0.0,-568.0000000017571,-88.60000000000218,-282.2699999999895,325,100,2025-11-06,2025-11-06,0.4594200972139444,0.4594200972139444,121.0
161,5.0,2025-11-07 09:17:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.2522029681697875,5.2522029681697875,True,2025-11-07 11:15:00,2025-11-07 11:15:00,SETTLED,118,118,0.31466666666666665,25372.05,82824.61,25411.0,82971.19,1420.2500000001237,-1420.2500000001237,2025-11-07 10:51:00,5578.7499999997635,2025-11-07 09:42:00,5.2522029681697875,2025-11-07 09:17:00,-5.2522029681697875,2025-11-07 09:17:00,1999.2499999999382,0.0,1999.2499999999382,38.95000000000073,146.58000000000175,325,100,2025-11-07,2025-11-07,-0.38564080509800625,0.38564080509800625,118.0
162,5.0,2025-11-12 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.198312854064986,5.198312854064986,True,2025-11-12 11:51:00,2025-11-12 11:51:00,SETTLED,156,156,0.416,25818.4,84281.02,25895.65,84521.72,12234.999999999945,-12234.999999999945,2025-11-12 09:40:00,1593.999999999869,2025-11-12 10:27:00,6.413095934170652,2025-11-12 09:40:00,6.413095934170652,2025-11-12 09:40:00,1036.250000000291,0.0,1036.250000000291,77.25,240.6999999999971,325,100,2025-11-12,2025-11-12,0.2886606736616143,0.2886606736616143,156.0
163,5.0,2025-11-14 15:08:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.167015998283215,5.167015998283215,True,2025-11-17 11:32:00,2025-11-17 11:32:00,SETTLED,159,159,0.424,25927.45,84666.5,25928.4,84662.87,2707.0000000008804,-2707.0000000008804,2025-11-17 11:30:00,3577.999999999065,2025-11-17 09:16:00,5.167015998283215,2025-11-14 15:08:00,5.167015998283215,2025-11-14 15:08:00,671.7500000007021,0.0,671.7500000007021,0.9500000000007276,-3.6300000000046566,325,100,2025-11-14,2025-11-14,0.26167162737866717,0.26167162737866717,4104.0
164,5.0,2025-11-24 15:29:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.303975095989725,5.303975095989725,True,2025-11-25 09:25:00,2025-11-25 09:25:00,SETTLED,11,11,0.029333333333333333,25943.35,84782.27,25957.3,84910.09,0.0,0.0,2025-11-24 15:29:00,8248.249999999007,2025-11-25 09:25:00,5.303975095989725,2025-11-24 15:29:00,-5.303975095989725,2025-11-24 15:29:00,8248.249999999007,0.0,8248.249999999007,13.950000000000728,127.81999999999243,325,100,2025-11-24,2025-11-24,-0.49902864184465645,0.49902864184465645,1076.0
165,5.0,2025-11-27 09:28:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.023907390312588,5.023907390312588,True,2025-11-27 11:54:00,2025-11-27 11:54:00,SETTLED,146,146,0.3893333333333333,26286.15,85934.44,26241.2,85800.62,5956.999999999243,-5956.999999999243,2025-11-27 11:47:00,4289.249999999811,2025-11-27 09:44:00,5.023907390312588,2025-11-27 09:28:00,5.023907390312588,2025-11-27 09:28:00,-1226.749999999538,0.0,-1226.749999999538,-44.95000000000073,-133.82000000000698,325,100,2025-11-27,2025-11-27,0.39815244177072334,0.39815244177072334,146.0
166,5.0,2026-01-06 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.568006644862666,7.568006644862666,True,2026-01-06 12:57:00,2026-01-06 12:57:00,SETTLED,222,222,0.592,26235.75,85276.27,26177.55,85081.84,2348.750000000291,-2348.750000000291,2026-01-06 12:49:00,3550.2499999994143,2026-01-06 09:16:00,7.568006644862666,2026-01-06 09:15:00,-7.568006644862666,2026-01-06 09:15:00,-528.0000000005202,0.0,-528.0000000005202,-58.20000000000073,-194.43000000000757,325,100,2026-01-06,2026-01-06,-0.46074515575773906,0.46074515575773906,222.0
167,5.0,2026-01-21 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.576657133505881,5.576657133505881,True,2026-01-21 11:45:00,2026-01-21 11:45:00,SETTLED,150,150,0.4,25171.75,81932.19,25045.15,81554.33,7227.500000000873,-7227.500000000873,2026-01-21 09:26:00,5465.74999999948,2026-01-21 10:40:00,5.576657133505881,2026-01-21 09:15:00,-5.576657133505881,2026-01-21 09:15:00,3358.999999999469,0.0,3358.999999999469,-126.59999999999854,-377.8600000000006,325,100,2026-01-21,2026-01-21,-0.4856973491865561,0.4856973491865561,150.0
168,5.0,2026-01-27 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.3819309519072975,5.3819309519072975,True,2026-01-27 09:44:00,2026-01-27 09:44:00,SETTLED,29,29,0.07733333333333334,25113.05,81649.53,25147.6,81812.72,305.0000000012951,-305.0000000012951,2026-01-27 09:31:00,5629.50000000064,2026-01-27 09:21:00,5.5826490612029875,2026-01-27 09:17:00,-5.5826490612029875,2026-01-27 09:17:00,5090.250000000469,0.0,5090.250000000469,34.54999999999927,163.19000000000233,325,100,2026-01-27,2026-01-27,-0.24964177497125536,0.24964177497125536,29.0
169,5.0,2026-01-28 09:16:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.806009662635222,6.806009662635222,True,2026-01-28 11:09:00,2026-01-28 11:09:00,SETTLED,113,113,0.30133333333333334,25321.4,82364.27,25321.15,82310.0,1714.2500000005384,-1714.2500000005384,2026-01-28 10:06:00,5563.499999999112,2026-01-28 09:33:00,6.806009662635222,2026-01-28 09:16:00,6.806009662635222,2026-01-28 09:16:00,5345.750000000407,0.0,5345.750000000407,-0.25,-54.270000000004075,325,100,2026-01-28,2026-01-28,0.20159602380661232,0.20159602380661232,113.0
170,5.0,2026-02-03 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,10.782378532011743,10.782378532011743,True,2026-02-03 11:51:00,2026-02-03 11:51:00,SETTLED,156,156,0.416,25781.75,83967.03,25829.25,84070.63,2472.9999999994106,-2472.9999999994106,2026-02-03 10:52:00,5723.50000000024,2026-02-03 09:39:00,10.782378532011743,2026-02-03 09:15:00,10.782378532011743,2026-02-03 09:15:00,5077.499999999418,0.0,5077.499999999418,47.5,103.60000000000582,325,100,2026-02-03,2026-02-03,0.47431121527186776,0.47431121527186776,156.0
171,5.0,2026-02-04 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.630361125568387,7.630361125568387,True,2026-02-04 11:14:00,2026-02-04 11:14:00,SETTLED,119,119,0.31733333333333336,25662.7,83443.94,25723.95,83661.98,5517.749999999705,-5517.749999999705,2026-02-04 10:22:00,2012.2499999997672,2026-02-04 09:43:00,7.630361125568387,2026-02-04 09:15:00,-7.630361125568387,2026-02-04 09:15:00,1897.7499999993597,0.0,1897.7499999993597,61.25,218.0399999999936,325,100,2026-02-04,2026-02-04,-0.44939569211391356,0.44939569211391356,119.0
172,5.0,2026-02-12 09:16:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.331244304106995,5.331244304106995,True,2026-02-12 12:45:00,2026-02-12 12:45:00,SETTLED,209,209,0.5573333333333333,25862.85,83887.9,25847.35,83853.26,2908.0000000005384,-2908.0000000005384,2026-02-12 12:32:00,5188.000000000284,2026-02-12 09:17:00,5.331244304106995,2026-02-12 09:16:00,-5.331244304106995,2026-02-12 09:16:00,1573.5000000000582,0.0,1573.5000000000582,-15.5,-34.63999999999942,325,100,2026-02-12,2026-02-12,-0.07022657958390029,0.07022657958390029,209.0
173,5.0,2026-02-13 09:16:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.507101689889583,5.507101689889583,True,2026-02-13 11:17:00,2026-02-13 11:17:00,SETTLED,121,121,0.32266666666666666,25590.65,82938.21,25534.8,82836.61,0.0,0.0,2026-02-13 09:16:00,9780.99999999913,2026-02-13 10:17:00,5.507101689889583,2026-02-13 09:16:00,-5.507101689889583,2026-02-13 09:16:00,7991.250000000127,0.0,7991.250000000127,-55.85000000000218,-101.60000000000582,325,100,2026-02-13,2026-02-13,-0.4483744102429729,0.4483744102429729,121.0
174,5.0,2026-02-24 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.630397101613962,5.630397101613962,True,2026-02-24 14:15:00,2026-02-24 14:15:00,SETTLED,300,300,0.8,25596.25,82882.1,25443.1,82322.82,10287.250000000407,-10287.250000000407,2026-02-24 14:07:00,3352.249999999367,2026-02-24 09:16:00,5.917122167075535,2026-02-24 09:18:00,-5.917122167075535,2026-02-24 09:18:00,-6154.249999999411,0.0,-6154.249999999411,-153.15000000000146,-559.2799999999988,325,100,2026-02-24,2026-02-24,-0.20322517862927514,0.20322517862927514,300.0
175,5.0,2026-03-02 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.454118783519527,6.454118783519527,True,2026-03-02 13:04:00,2026-03-02 13:04:00,SETTLED,229,229,0.6106666666666667,24860.75,80217.38,24697.7,79738.84,8749.750000000404,-8749.750000000404,2026-03-02 09:18:00,5330.750000000353,2026-03-02 10:49:00,7.080125068842452,2026-03-02 09:16:00,-7.080125068842452,2026-03-02 09:16:00,5137.249999998952,0.0,5137.249999998952,-163.04999999999927,-478.54000000000815,325,100,2026-03-02,2026-03-02,-0.31079297990687765,0.31079297990687765,229.0
