watch_event_id,threshold_abs_z,watch_time,watch_date,watch_trading_date,watch_z,watch_abs_z,watch_side_if_entered,entered,skip_reason,entry_time,entry_z,entry_abs_z,entry_delay_bars,extreme_time_before_entry,extreme_z_before_entry,extreme_abs_z_before_entry,scan_end_time,reversal_confirm_bars_required,reversal_delta_z_required,enable_entry_time_filter,entry_start_time,last_entry_time
76,3.0,2022-09-19 09:28:00,2022-09-19,2022-09-19,-3.141415071961151,3.141415071961151,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-09-19 09:31:00,-1.611104605871996,1.611104605871996,3.0,2022-09-19 09:29:00,-3.45901738271004,3.45901738271004,2022-09-19 09:31:00,2,0.25,True,09:30,15:15
77,3.0,2022-09-19 09:55:00,2022-09-19,2022-09-19,3.2743139983054643,3.2743139983054643,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-09-19 09:57:00,1.9082518878917156,1.9082518878917156,2.0,2022-09-19 09:55:00,3.2743139983054643,3.2743139983054643,2022-09-19 09:57:00,2,0.25,True,09:30,15:15
78,3.0,2022-09-20 09:15:00,2022-09-20,2022-09-20,3.12283084371655,3.12283084371655,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-09-20 09:23:00,4.030207958762165,4.030207958762165,2022-09-20 09:25:00,2,0.25,True,09:30,15:15
79,3.0,2022-09-20 09:31:00,2022-09-20,2022-09-20,3.0736601272801534,3.0736601272801534,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-09-20 09:35:00,2.736488679311873,2.736488679311873,4.0,2022-09-20 09:33:00,3.207252746456702,3.207252746456702,2022-09-20 09:35:00,2,0.25,True,09:30,15:15
80,3.0,2022-09-20 15:12:00,2022-09-20,2022-09-20,-3.5423867037009114,3.5423867037009114,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-09-20 15:14:00,-2.6050590194017835,2.6050590194017835,2.0,2022-09-20 15:12:00,-3.5423867037009114,3.5423867037009114,2022-09-20 15:14:00,2,0.25,True,09:30,15:15
81,3.0,2022-09-22 09:16:00,2022-09-22,2022-09-22,-3.8282573305568883,3.8282573305568883,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-09-22 09:16:00,-3.8282573305568883,3.8282573305568883,2022-09-22 09:18:00,2,0.25,True,09:30,15:15
82,3.0,2022-09-22 09:20:00,2022-09-22,2022-09-22,-3.1990522227320435,3.1990522227320435,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-09-22 09:21:00,-3.3964198172698943,3.3964198172698943,2022-09-22 09:23:00,2,0.25,True,09:30,15:15
83,3.0,2022-09-23 09:15:00,2022-09-23,2022-09-23,-3.442312232398665,3.442312232398665,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-09-23 09:17:00,-4.746507715140131,4.746507715140131,2022-09-23 09:19:00,2,0.25,True,09:30,15:15
84,3.0,2022-09-23 09:30:00,2022-09-23,2022-09-23,-3.506145810707704,3.506145810707704,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-09-23 09:48:00,-3.718594695982888,3.718594695982888,18.0,2022-09-23 09:45:00,-4.153277719062555,4.153277719062555,2022-09-23 09:48:00,2,0.25,True,09:30,15:15
85,3.0,2022-09-26 09:15:00,2022-09-26,2022-09-26,-4.483130063120759,4.483130063120759,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-09-26 09:15:00,-4.483130063120759,4.483130063120759,2022-09-26 09:17:00,2,0.25,True,09:30,15:15
86,3.0,2022-09-27 09:25:00,2022-09-27,2022-09-27,3.2976037336231108,3.2976037336231108,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-09-27 09:36:00,3.1532344592734325,3.1532344592734325,11.0,2022-09-27 09:34:00,4.041100349696547,4.041100349696547,2022-09-27 09:36:00,2,0.25,True,09:30,15:15
87,3.0,2022-09-28 09:15:00,2022-09-28,2022-09-28,-4.296698699633554,4.296698699633554,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-09-28 09:15:00,-4.296698699633554,4.296698699633554,2022-09-28 09:21:00,2,0.25,True,09:30,15:15
88,3.0,2022-09-28 09:31:00,2022-09-28,2022-09-28,-3.146201490115854,3.146201490115854,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-09-28 09:38:00,-2.019243626778293,2.019243626778293,7.0,2022-09-28 09:31:00,-3.146201490115854,3.146201490115854,2022-09-28 09:38:00,2,0.25,True,09:30,15:15
89,3.0,2022-10-04 09:16:00,2022-10-04,2022-10-04,3.1560133694468213,3.1560133694468213,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-04 09:26:00,4.25738187681542,4.25738187681542,2022-10-04 09:28:00,2,0.25,True,09:30,15:15
90,3.0,2022-10-06 15:09:00,2022-10-06,2022-10-06,-3.2012952928414635,3.2012952928414635,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-10-06 15:15:00,-3.22883639575313,3.22883639575313,6.0,2022-10-06 15:13:00,-3.5114041454154163,3.5114041454154163,2022-10-06 15:15:00,2,0.25,True,09:30,15:15
91,3.0,2022-10-07 14:54:00,2022-10-07,2022-10-07,3.1048324642545166,3.1048324642545166,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-10-07 15:00:00,2.253486003466793,2.253486003466793,6.0,2022-10-07 14:55:00,3.3040719359161796,3.3040719359161796,2022-10-07 15:00:00,2,0.25,True,09:30,15:15
92,3.0,2022-10-11 15:11:00,2022-10-11,2022-10-11,-3.4579807003065297,3.4579807003065297,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-11 15:16:00,-3.7845585199129625,3.7845585199129625,2022-10-11 15:18:00,2,0.25,True,09:30,15:15
93,3.0,2022-10-11 15:22:00,2022-10-11,2022-10-11,-3.7776980495112094,3.7776980495112094,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-11 15:22:00,-3.7776980495112094,3.7776980495112094,2022-10-11 15:25:00,2,0.25,True,09:30,15:15
94,3.0,2022-10-11 15:26:00,2022-10-11,2022-10-11,-3.398499672713846,3.398499672713846,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-11 15:27:00,-3.842006545425702,3.842006545425702,2022-10-11 15:29:00,2,0.25,True,09:30,15:15
95,3.0,2022-10-13 09:16:00,2022-10-13,2022-10-13,-3.6003622907268227,3.6003622907268227,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-13 09:18:00,-4.093422398310164,4.093422398310164,2022-10-13 09:20:00,2,0.25,True,09:30,15:15
96,3.0,2022-10-13 09:22:00,2022-10-13,2022-10-13,-3.018200191045262,3.018200191045262,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-13 09:22:00,-3.018200191045262,3.018200191045262,2022-10-13 09:24:00,2,0.25,True,09:30,15:15
97,3.0,2022-10-14 09:15:00,2022-10-14,2022-10-14,10.092475890029597,10.092475890029597,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-14 09:15:00,10.092475890029597,10.092475890029597,2022-10-14 09:17:00,2,0.25,True,09:30,15:15
98,3.0,2022-10-17 10:06:00,2022-10-17,2022-10-17,3.1534079626317233,3.1534079626317233,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-10-17 10:09:00,2.4143270827947028,2.4143270827947028,3.0,2022-10-17 10:07:00,3.413015590844575,3.413015590844575,2022-10-17 10:09:00,2,0.25,True,09:30,15:15
99,3.0,2022-10-20 09:16:00,2022-10-20,2022-10-20,3.4121707646933332,3.4121707646933332,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-20 09:17:00,3.5294572648979745,3.5294572648979745,2022-10-20 09:19:00,2,0.25,True,09:30,15:15
100,3.0,2022-10-20 09:26:00,2022-10-20,2022-10-20,3.0155160770224483,3.0155160770224483,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-10-20 09:30:00,0.659610520125039,0.659610520125039,4.0,2022-10-20 09:26:00,3.0155160770224483,3.0155160770224483,2022-10-20 09:30:00,2,0.25,True,09:30,15:15
101,3.0,2022-10-25 09:15:00,2022-10-25,2022-10-25,5.861353388680266,5.861353388680266,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-25 09:15:00,5.861353388680266,5.861353388680266,2022-10-25 09:17:00,2,0.25,True,09:30,15:15
102,3.0,2022-10-27 10:35:00,2022-10-27,2022-10-27,-3.1926696280673705,3.1926696280673705,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-10-27 10:42:00,-2.499522314964455,2.499522314964455,7.0,2022-10-27 10:38:00,-3.489475614831535,3.489475614831535,2022-10-27 10:42:00,2,0.25,True,09:30,15:15
103,3.0,2022-10-31 09:15:00,2022-10-31,2022-10-31,6.344592075839777,6.344592075839777,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-10-31 09:15:00,6.344592075839777,6.344592075839777,2022-10-31 09:17:00,2,0.25,True,09:30,15:15
104,3.0,2022-10-31 09:57:00,2022-10-31,2022-10-31,3.1967157937009243,3.1967157937009243,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-10-31 09:59:00,2.637726936998858,2.637726936998858,2.0,2022-10-31 09:57:00,3.1967157937009243,3.1967157937009243,2022-10-31 09:59:00,2,0.25,True,09:30,15:15
105,3.0,2022-11-01 09:15:00,2022-11-01,2022-11-01,4.2006054034447855,4.2006054034447855,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-01 09:15:00,4.2006054034447855,4.2006054034447855,2022-11-01 09:17:00,2,0.25,True,09:30,15:15
106,3.0,2022-11-03 09:16:00,2022-11-03,2022-11-03,-3.856320515493048,3.856320515493048,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-03 09:16:00,-3.856320515493048,3.856320515493048,2022-11-03 09:24:00,2,0.25,True,09:30,15:15
107,3.0,2022-11-03 09:25:00,2022-11-03,2022-11-03,-3.0564282625889496,3.0564282625889496,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-03 09:25:00,-3.0564282625889496,3.0564282625889496,2022-11-03 09:27:00,2,0.25,True,09:30,15:15
108,3.0,2022-11-03 10:15:00,2022-11-03,2022-11-03,3.0547934631893874,3.0547934631893874,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-03 10:20:00,0.7613639105052008,0.7613639105052008,5.0,2022-11-03 10:18:00,3.3105167798448476,3.3105167798448476,2022-11-03 10:20:00,2,0.25,True,09:30,15:15
109,3.0,2022-11-03 11:19:00,2022-11-03,2022-11-03,3.3885112408259017,3.3885112408259017,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-03 11:21:00,2.0940491608476406,2.0940491608476406,2.0,2022-11-03 11:19:00,3.3885112408259017,3.3885112408259017,2022-11-03 11:21:00,2,0.25,True,09:30,15:15
110,3.0,2022-11-04 09:57:00,2022-11-04,2022-11-04,-4.318297279545029,4.318297279545029,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-11-04 09:59:00,-2.095357486370561,2.095357486370561,2.0,2022-11-04 09:57:00,-4.318297279545029,4.318297279545029,2022-11-04 09:59:00,2,0.25,True,09:30,15:15
111,3.0,2022-11-07 09:41:00,2022-11-07,2022-11-07,-3.1774346986992725,3.1774346986992725,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-11-07 09:43:00,-2.7123201939367267,2.7123201939367267,2.0,2022-11-07 09:41:00,-3.1774346986992725,3.1774346986992725,2022-11-07 09:43:00,2,0.25,True,09:30,15:15
112,3.0,2022-11-09 09:27:00,2022-11-09,2022-11-09,3.4257188052940863,3.4257188052940863,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-09 09:35:00,1.725104084963862,1.725104084963862,8.0,2022-11-09 09:27:00,3.4257188052940863,3.4257188052940863,2022-11-09 09:35:00,2,0.25,True,09:30,15:15
113,3.0,2022-11-10 09:22:00,2022-11-10,2022-11-10,-3.251278017190577,3.251278017190577,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-11-10 09:41:00,-4.603706677941111,4.603706677941111,19.0,2022-11-10 09:37:00,-5.360037090648316,5.360037090648316,2022-11-10 09:41:00,2,0.25,True,09:30,15:15
114,3.0,2022-11-11 09:15:00,2022-11-11,2022-11-11,7.871097729507677,7.871097729507677,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-11 09:15:00,7.871097729507677,7.871097729507677,2022-11-11 09:17:00,2,0.25,True,09:30,15:15
115,3.0,2022-11-15 09:38:00,2022-11-15,2022-11-15,-3.031542578314191,3.031542578314191,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-11-15 09:40:00,-2.599545195227725,2.599545195227725,2.0,2022-11-15 09:38:00,-3.031542578314191,3.031542578314191,2022-11-15 09:40:00,2,0.25,True,09:30,15:15
116,3.0,2022-11-15 15:12:00,2022-11-15,2022-11-15,3.044959004016073,3.044959004016073,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-15 15:14:00,2.2379849588329694,2.2379849588329694,2.0,2022-11-15 15:12:00,3.044959004016073,3.044959004016073,2022-11-15 15:14:00,2,0.25,True,09:30,15:15
117,3.0,2022-11-17 15:12:00,2022-11-17,2022-11-17,-3.163779904036969,3.163779904036969,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-17 15:15:00,-3.27461897240134,3.27461897240134,2022-11-17 15:17:00,2,0.25,True,09:30,15:15
118,3.0,2022-11-17 15:20:00,2022-11-17,2022-11-17,-3.317210138796703,3.317210138796703,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-17 15:22:00,-3.7535551208717552,3.7535551208717552,2022-11-17 15:24:00,2,0.25,True,09:30,15:15
119,3.0,2022-11-18 11:15:00,2022-11-18,2022-11-18,-3.1420547795880873,3.1420547795880873,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-11-18 11:24:00,-1.9581406401044719,1.9581406401044719,9.0,2022-11-18 11:15:00,-3.1420547795880873,3.1420547795880873,2022-11-18 11:24:00,2,0.25,True,09:30,15:15
120,3.0,2022-11-18 15:09:00,2022-11-18,2022-11-18,3.112182054639124,3.112182054639124,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-18 15:11:00,1.461245558394338,1.461245558394338,2.0,2022-11-18 15:09:00,3.112182054639124,3.112182054639124,2022-11-18 15:11:00,2,0.25,True,09:30,15:15
121,3.0,2022-11-22 12:26:00,2022-11-22,2022-11-22,3.183167530949367,3.183167530949367,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2022-11-22 12:26:00,3.183167530949367,3.183167530949367,2022-11-22 12:34:00,2,0.25,True,09:30,15:15
122,3.0,2022-11-22 12:41:00,2022-11-22,2022-11-22,3.775181583709362,3.775181583709362,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-22 12:43:00,1.5640182502019797,1.5640182502019797,2.0,2022-11-22 12:41:00,3.775181583709362,3.775181583709362,2022-11-22 12:43:00,2,0.25,True,09:30,15:15
123,3.0,2022-11-22 15:29:00,2022-11-22,2022-11-22,3.561807916658724,3.561807916658724,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2022-11-22 15:29:00,3.561807916658724,3.561807916658724,2022-11-23 09:15:00,2,0.25,True,09:30,15:15
124,3.0,2022-11-23 12:33:00,2022-11-23,2022-11-23,3.0956690741097495,3.0956690741097495,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-23 12:37:00,1.5487968389651725,1.5487968389651725,4.0,2022-11-23 12:33:00,3.0956690741097495,3.0956690741097495,2022-11-23 12:37:00,2,0.25,True,09:30,15:15
125,3.0,2022-11-23 14:57:00,2022-11-23,2022-11-23,3.048327439750725,3.048327439750725,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-23 15:01:00,1.6373642441429888,1.6373642441429888,4.0,2022-11-23 14:57:00,3.048327439750725,3.048327439750725,2022-11-23 15:01:00,2,0.25,True,09:30,15:15
126,3.0,2022-11-24 15:09:00,2022-11-24,2022-11-24,3.6947913890969537,3.6947913890969537,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-24 15:20:00,4.343565983663542,4.343565983663542,2022-11-24 15:26:00,2,0.25,True,09:30,15:15
127,3.0,2022-11-24 15:29:00,2022-11-24,2022-11-24,3.3088860233691855,3.3088860233691855,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-25 09:15:00,4.461530562503729,4.461530562503729,2022-11-25 09:17:00,2,0.25,True,09:30,15:15
128,3.0,2022-11-28 09:16:00,2022-11-28,2022-11-28,-3.098027812908511,3.098027812908511,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-28 09:16:00,-3.098027812908511,3.098027812908511,2022-11-28 09:18:00,2,0.25,True,09:30,15:15
129,3.0,2022-11-28 10:56:00,2022-11-28,2022-11-28,3.0869299549226947,3.0869299549226947,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-11-28 11:07:00,2.756089138155796,2.756089138155796,11.0,2022-11-28 10:58:00,3.4503744106815954,3.4503744106815954,2022-11-28 11:07:00,2,0.25,True,09:30,15:15
130,3.0,2022-11-30 09:26:00,2022-11-30,2022-11-30,-3.7381769248639145,3.7381769248639145,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-11-30 09:31:00,-2.327998237581016,2.327998237581016,5.0,2022-11-30 09:26:00,-3.7381769248639145,3.7381769248639145,2022-11-30 09:31:00,2,0.25,True,09:30,15:15
131,3.0,2022-11-30 15:25:00,2022-11-30,2022-11-30,3.0568710766296108,3.0568710766296108,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-11-30 15:25:00,3.0568710766296108,3.0568710766296108,2022-11-30 15:27:00,2,0.25,True,09:30,15:15
132,3.0,2022-11-30 15:28:00,2022-11-30,2022-11-30,3.124263923485001,3.124263923485001,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-01 09:15:00,6.181947275792367,6.181947275792367,2022-12-01 09:17:00,2,0.25,True,09:30,15:15
133,3.0,2022-12-01 09:45:00,2022-12-01,2022-12-01,3.0076541323934802,3.0076541323934802,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-12-01 09:47:00,2.196200104408913,2.196200104408913,2.0,2022-12-01 09:45:00,3.0076541323934802,3.0076541323934802,2022-12-01 09:47:00,2,0.25,True,09:30,15:15
134,3.0,2022-12-02 09:15:00,2022-12-02,2022-12-02,-3.6861296227204696,3.6861296227204696,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-02 09:18:00,-4.346704734417832,4.346704734417832,2022-12-02 09:20:00,2,0.25,True,09:30,15:15
135,3.0,2022-12-02 09:21:00,2022-12-02,2022-12-02,-3.379415586642916,3.379415586642916,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-02 09:21:00,-3.379415586642916,3.379415586642916,2022-12-02 09:23:00,2,0.25,True,09:30,15:15
136,3.0,2022-12-02 09:27:00,2022-12-02,2022-12-02,-3.05796537517076,3.05796537517076,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-12-02 09:31:00,-2.5924375120477117,2.5924375120477117,4.0,2022-12-02 09:29:00,-3.2660673292470936,3.2660673292470936,2022-12-02 09:31:00,2,0.25,True,09:30,15:15
137,3.0,2022-12-06 09:16:00,2022-12-06,2022-12-06,-3.1202011795645626,3.1202011795645626,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-06 09:17:00,-4.329767426485604,4.329767426485604,2022-12-06 09:29:00,2,0.25,True,09:30,15:15
138,3.0,2022-12-07 09:42:00,2022-12-07,2022-12-07,4.095243832938246,4.095243832938246,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-12-07 09:46:00,2.3197616564497476,2.3197616564497476,4.0,2022-12-07 09:42:00,4.095243832938246,4.095243832938246,2022-12-07 09:46:00,2,0.25,True,09:30,15:15
139,3.0,2022-12-08 13:33:00,2022-12-08,2022-12-08,-3.056781955823583,3.056781955823583,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2022-12-08 13:33:00,-3.056781955823583,3.056781955823583,2022-12-08 13:34:00,2,0.25,True,09:30,15:15
140,3.0,2022-12-09 10:35:00,2022-12-09,2022-12-09,-3.1458869612400133,3.1458869612400133,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-12-09 10:44:00,-2.3139974609607243,2.3139974609607243,9.0,2022-12-09 10:35:00,-3.1458869612400133,3.1458869612400133,2022-12-09 10:44:00,2,0.25,True,09:30,15:15
141,3.0,2022-12-13 10:21:00,2022-12-13,2022-12-13,3.2302860796056962,3.2302860796056962,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-12-13 10:23:00,2.231811814728548,2.231811814728548,2.0,2022-12-13 10:21:00,3.2302860796056962,3.2302860796056962,2022-12-13 10:23:00,2,0.25,True,09:30,15:15
142,3.0,2022-12-15 09:16:00,2022-12-15,2022-12-15,-3.0685329285279885,3.0685329285279885,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-15 09:20:00,-3.790598840586466,3.790598840586466,2022-12-15 09:22:00,2,0.25,True,09:30,15:15
143,3.0,2022-12-15 09:26:00,2022-12-15,2022-12-15,-3.0095196121425785,3.0095196121425785,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-12-15 09:37:00,-2.6041757073116103,2.6041757073116103,11.0,2022-12-15 09:35:00,-3.249184210310061,3.249184210310061,2022-12-15 09:37:00,2,0.25,True,09:30,15:15
144,3.0,2022-12-20 09:21:00,2022-12-20,2022-12-20,-3.1100162451952973,3.1100162451952973,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-20 09:22:00,-3.436118688384654,3.436118688384654,2022-12-20 09:26:00,2,0.25,True,09:30,15:15
145,3.0,2022-12-20 09:31:00,2022-12-20,2022-12-20,-3.139156002676624,3.139156002676624,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-12-20 09:33:00,-2.6227560822871605,2.6227560822871605,2.0,2022-12-20 09:31:00,-3.139156002676624,3.139156002676624,2022-12-20 09:33:00,2,0.25,True,09:30,15:15
146,3.0,2022-12-20 15:14:00,2022-12-20,2022-12-20,3.247716467112234,3.247716467112234,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-20 15:14:00,3.247716467112234,3.247716467112234,2022-12-20 15:16:00,2,0.25,True,09:30,15:15
147,3.0,2022-12-21 09:16:00,2022-12-21,2022-12-21,3.3438578897824995,3.3438578897824995,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-21 09:18:00,3.5580699779564116,3.5580699779564116,2022-12-21 09:22:00,2,0.25,True,09:30,15:15
148,3.0,2022-12-21 09:24:00,2022-12-21,2022-12-21,3.3139909516117667,3.3139909516117667,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-21 09:24:00,3.3139909516117667,3.3139909516117667,2022-12-21 09:27:00,2,0.25,True,09:30,15:15
149,3.0,2022-12-21 09:31:00,2022-12-21,2022-12-21,3.3440596825414075,3.3440596825414075,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-12-21 09:33:00,2.1479353920046074,2.1479353920046074,2.0,2022-12-21 09:31:00,3.3440596825414075,3.3440596825414075,2022-12-21 09:33:00,2,0.25,True,09:30,15:15
150,3.0,2022-12-22 12:13:00,2022-12-22,2022-12-22,-3.0076114135279504,3.0076114135279504,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-12-22 12:20:00,-1.4455295658843115,1.4455295658843115,7.0,2022-12-22 12:13:00,-3.0076114135279504,3.0076114135279504,2022-12-22 12:20:00,2,0.25,True,09:30,15:15
151,3.0,2022-12-23 09:15:00,2022-12-23,2022-12-23,-3.4720283029346626,3.4720283029346626,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2022-12-23 09:31:00,-1.76191701161362,1.76191701161362,16.0,2022-12-23 09:27:00,-3.590705829658544,3.590705829658544,2022-12-23 09:31:00,2,0.25,True,09:30,15:15
152,3.0,2022-12-26 09:29:00,2022-12-26,2022-12-26,3.0508813732223814,3.0508813732223814,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2022-12-26 09:34:00,2.348316816843063,2.348316816843063,5.0,2022-12-26 09:30:00,3.458747719354964,3.458747719354964,2022-12-26 09:34:00,2,0.25,True,09:30,15:15
153,3.0,2022-12-29 09:15:00,2022-12-29,2022-12-29,-3.085013481832984,3.085013481832984,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-29 09:16:00,-4.4625485870302475,4.4625485870302475,2022-12-29 09:21:00,2,0.25,True,09:30,15:15
154,3.0,2022-12-29 09:26:00,2022-12-29,2022-12-29,-3.69731359202433,3.69731359202433,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2022-12-29 09:26:00,-3.69731359202433,3.69731359202433,2022-12-29 09:28:00,2,0.25,True,09:30,15:15
